speechid	speechpath	speaker_id	review_score	transcript	category	speaker_gender	speaker_age
Vv6017jw7j0eNw3fIGxT	audio/f6d7b295-da01-4f97-b35f-53b6a7dcd99f.wav	fkaBZ59tR9Nz9FIGOdI2hpVgWcL2	4	കുരുത്തക്കേടു് കുന്നിക്കുരുവോളം മതി.	proverb	default	default
Vwr75D9MwrbdK6KSSMId	audio/31e4f20d-22d8-444e-b94a-a01c97a18a0d.wav	rjh2u8PthLd9AuPARWuuiRcZKfp1	4	കാക്കയുടെ വിശപ്പും മാറും പശുവിന്റെ കടിയും മാറും.	proverb	Female	30-40
W1UlP1bJCfbo5YSQbEwf	audio/ee79d9b0-06cb-414b-bd6f-5e05dbaf8215.wav	59Tt9EuW2DOtyckjvkMVmuPqRW13	4	ഓണം വരാനൊരു മൂലം വേണം.	proverb	Male	30-40
W7i3EFbiGGIXou5A6cRE	audio/182ba40b-4b88-4049-8450-0745a9cf9201.wav	oeaNxrE0uxNSfoDpdrCYGBGC7uC3	4	ചട്ടുവമറിയുമോ കറിയുടെ രസം?	proverb	default	default
WNHqamEnVTXMMPfLQC9w	audio/72049d11-0320-4549-b3e6-a3b08f2686af.wav	LTokmTKpwaO6Bdb5fTtoSLYMc8e2	4	തേനൊഴിച്ചു വളർത്തിയാലും കാഞ്ഞിരം കയ്ക്കും.	proverb	default	default
WSTMooYaESSpXV0EFfBk	audio/bfbb3c80-8a52-464d-9578-fe1e3641bfe0.wav	XCFBBlyBufR8KLs0ouwidLtLIXH2	4	അണ്ണാൻ കുഞ്ഞും തന്നാലായത്.	proverb	default	default
WdNF1CFVUHdsizIxXb4j	audio/5c5e2b51-bd88-4c59-9244-8cf7220f7106.wav	2dEDqqeI3PZx0m2D9EBHUn7noTM2	4	ചോറു കുറച്ചുകൂടി എടുക്കട്ടേ?	conversation	Male	30-40
WdyQTqm80A4mdV8nKk6N	audio/310e95e7-0d9e-429b-9858-7961878a8900.wav	rjh2u8PthLd9AuPARWuuiRcZKfp1	4	പുര കത്തുമ്പോൾ വാഴവെട്ടുക.	proverb	Female	30-40
X2i4xlA6tw0SulFUNSjt	audio/2cba3cf3-cae0-40fe-9ce6-666b16f14835.wav	LTokmTKpwaO6Bdb5fTtoSLYMc8e2	4	അണ്ണാൻ കുഞ്ഞും തന്നാലായത്.	proverb	default	default
XH0ccHzhRop3aGnwhyVn	audio/4b8e249a-a23f-45a0-8094-99e5f3c2bf22.wav	c2UZvQV9xbYfBUw847Pypqb5PsS2	4	കൊക്കെത്ര കുളം കണ്ടതാ?	proverb	Male	20-30
XOKt722vzVxSqDMPiJ9p	audio/a8538b17-eebc-4a51-a116-0b3d2326ac73.wav	SAehMkLkVwQ72DFMr4SqCklMPOX2	4	മുളയിലറിയാം വിള.	proverb	default	default
Xx8Btx4FRQp30rQjaC5H	audio/ffcc65e3-d739-4a07-85d9-80a78e4821f7.wav	oeaNxrE0uxNSfoDpdrCYGBGC7uC3	4	ശത്രുവിന്റെ ശത്രു മിത്രം.	proverb	default	default
XzLdzhfOSVyhRKO3nq86	audio/9d3b2eff-2e7b-4a2c-8a47-b9859d835a83.wav	Y3uj7LGGFGcrklUpQDW50rwa0hL2	4	ഇല്ലംനിറ വല്ലം നിറ പെട്ടി നിറ പത്തായം നിറ.	proverb	Male	20-30
Y0hPButrnbmdAtiIlYii	audio/799d4491-4518-4a69-86d3-43c0920ff3d4.wav	59Tt9EuW2DOtyckjvkMVmuPqRW13	4	മണ്ണാർക്കാട്ടേയ്ക്കുള്ള ബസ്സ് എപ്പോഴാണ്?	conversation	Male	30-40
Y31swAMR2Pb0NpUfmZiw	audio/17792c3a-1238-4d91-9e48-b8a1b005a759.wav	59Tt9EuW2DOtyckjvkMVmuPqRW13	4	ഇക്കൊല്ലം ഇനി മഴ കിട്ടുമെന്ന് തോന്നുന്നില്ല.	conversation	Male	30-40
Y4hC8P9JyzRZAB3KRq6a	audio/8e4720e1-e075-42b9-899f-398c38abb87f.wav	MYf90clR8ehYYBOp1NAncn85tuH3	4	ഓണം വരാനൊരു മൂലം വേണം.	proverb	default	default
Y63fhJMnh7M2VsVAauYU	audio/0c32e44e-7aae-4cd1-856e-02cf9be09bb7.wav	lwegLlqhdSa6pWIFysqrQSSnsV53	4	വിത്തുഗുണം പത്തുഗുണം.	proverb	default	default
Y64OtzJzCxjRGDRIBHm5	audio/c84d785f-8084-4ddd-8fe4-a1bb319bd01a.wav	MYf90clR8ehYYBOp1NAncn85tuH3	4	പൂവന്‍ കോഴിയും വജ്രക്കല്ലും സിംഹത്തിന്റെ സ്വപ്നരാജ്യം	story	default	default
Y8KylYJV0yUxilsFakqU	audio/63a71fd5-d2d6-46d5-800e-44e57f9643b6.wav	L2VjTEBUwJVobWfHy9wPZo0C7EQ2	4	എലിയെ പേടിച്ച് ഇല്ലം ചുടുക.	default	default	default
YAEbkiI7TSII8uL4Dhdb	audio/fef29bc9-5eba-4540-b966-16ac72a3bb8c.wav	11nKjHmpoZPhPDxX60Dt2Gxb0DD2	4	ഐക്യമത്യം മഹാബലം.	proverb	default	default
YDN759g5ccGyx2eHH97L	audio/ca0f45a2-3a99-4a7e-81dc-bb2c6487dafd.wav	oeaNxrE0uxNSfoDpdrCYGBGC7uC3	4	പാലം കടക്കുവോളം നാരായണ  പാലം കടന്നാലൊ കൂരായണ.	proverb	default	default
YMpQaq9qNBmY2dE47kxU	audio/40be38e2-8b1f-4413-a772-64bfbb6ef67f.wav	59Tt9EuW2DOtyckjvkMVmuPqRW13	4	നാളെ ആരുടെ കല്യാണമാണ്.	conversation	Male	30-40
YOhIEftaXyyuYChl1sj7	audio/f4f9f348-4be5-4aeb-8cf6-838a9310e52e.wav	59Tt9EuW2DOtyckjvkMVmuPqRW13	4	അച്ഛന്റെ പെൻഷൻ അക്കൗണ്ടിൽ വന്നു.	conversation	Male	30-40
YSudxUu0cG1d1p82I7If	audio/1773c544-c45a-412e-8944-a6dffb0e4592.wav	KPppnsxEYoYUpLTsjFfNl8exkYv1	4	അഹങ്കാരിയായ പൂവന്‍ കോഴി	story	default	default
YUtknez6smYj4k2t2gbG	audio/9a30a84e-13c7-4b3d-b1ed-b3bb7cedcce3.wav	59Tt9EuW2DOtyckjvkMVmuPqRW13	4	ഭാര്യയാണ് എനിയ്ക്ക് മുടിവെട്ടി തന്നത്.	conversation	Male	30-40
YUylojqwhE054fNymvX0	audio/c8c03ff4-de0d-4b08-b24d-986c5d41d268.wav	oeaNxrE0uxNSfoDpdrCYGBGC7uC3	4	ആളു ചെറുതു കോളു വലുതു.	proverb	default	default
YVSSeOuwhsyhMb5OPuDt	audio/0475061a-269c-423c-bc02-3ae05b20b385.wav	KPppnsxEYoYUpLTsjFfNl8exkYv1	4	അവന്‍ ആട്ടിന്‍ കുട്ടിയെ സമീപിച്ചു ഇപ്രകാരം പറഞ്ഞു	story	default	default
YXWrec7TgVaUZI1Xmckn	audio/0fc1a35d-e8c0-4bea-bd8f-4e228a676d2a.wav	WnrwjCDN1PgNuCK4IrstUpDLJB93	4	മൊത്തം എത്ര രൂപയായി?	conversation	default	default
YiFpmGEXffcgFfJRzZqK	audio/8f9981ad-6cc6-4e71-89a3-350264b44a0a.wav	MYf90clR8ehYYBOp1NAncn85tuH3	4	മണ്ണാർക്കാട്ടേയ്ക്കുള്ള ബസ്സ് എപ്പോഴാണ്?	conversation	default	default
YketdezH4C2nxlTa1L21	audio/d7ffdac5-86e1-4ad6-9701-377197d41974.wav	vUdcLk4ROIR8CsaYAG6YsAmj15J3	4	പുഴയ്ക്ക് നല്ല ആഴമുണ്ട്.	conversation	default	default
Ym6Q36SP1DmhuklQAbR8	audio/57d0f1d7-af42-4f99-aa10-b3b218f8878b.wav	rjh2u8PthLd9AuPARWuuiRcZKfp1	4	ആകെ മുങ്ങിയാൽ കുളിരില്ല.	proverb	Female	30-40
YsLIKPxXiStcfFghG0DO	audio/a0c3c8f9-5125-4745-a231-ffd95e717b6d.wav	rjh2u8PthLd9AuPARWuuiRcZKfp1	4	കാക്കയുടെ ദാഹശമനം	story	Female	30-40
Z3td6o5n12Yb7lbFJzlt	audio/76850b7a-9751-4613-a0d9-e28ed4a0462e.wav	kVwvfDN6YUeXNn9TW3BH1t0qbb02	4	സൂചികൊണ്ടെടുക്കേണ്ടത് തൂമ്പ കൊണ്ടെടുക്കരുത്.	proverb	default	default
Z7sLHzy5bxsQjvJQPJP3	audio/a05bfc84-52a6-4d61-8bbe-4b7a7133277d.wav	59Tt9EuW2DOtyckjvkMVmuPqRW13	4	അയ്യോ ഞാന്‍ എലിയല്ല ഞാന്‍ കിളിയാണ്	story	Male	30-40
ZApqFNhqoFK8fpplaaP6	audio/ddcf22ab-ff56-47e4-ac2e-25d76b5c42e6.wav	CIqb7tbltWaN0JfAMcWreZ59MVO2	4	ഇല്ലംനിറ വല്ലം നിറ പെട്ടി നിറ പത്തായം നിറ.	proverb	default	default
ZC7Pe1mRNtgRo2xTwyC8	audio/43b65a11-4f70-4cc8-8f33-d2e32e093611.wav	rjh2u8PthLd9AuPARWuuiRcZKfp1	4	അരിമണിയൊന്ന് കൊറിക്കാനില്ല കരിവളയിട്ട്‌ കിലുക്കാൻ മോഹം.	proverb	Female	30-40
ZDPMNCLQ9K6ECCkThi3G	audio/825bb350-cc76-4a68-99d2-344373ed0f34.wav	MYf90clR8ehYYBOp1NAncn85tuH3	4	ജീവനോടെ വിട്ടയച്ച സിംഹമാണ് അപകടത്തിൽപ്പെട്ടിരിക്കുന്നതെന്ന് അവന് മനസ്സിലായി	story	default	default
ZFuI68s6VEwutprUyYro	audio/e1473596-aa3e-4af6-a7f4-0d5ae1b71991.wav	c2UZvQV9xbYfBUw847Pypqb5PsS2	4	ക്ഷീരമുള്ളോരകിടിൻ ചുവട്ടിലും ചോരതന്നെ കൊതുകിന്നു കൌതുകം.	proverb	Male	20-30
ZIhCVLbJvJzNstijtpfR	audio/bacbb207-44eb-43a4-9ecc-47b9994b23f8.wav	Li6cyWawv0TavTANle4yTmzCDty2	4	കുരുത്തക്കേടു് കുന്നിക്കുരുവോളം മതി.	proverb	Female	50-60
ZIwZMdnIk9bWTQN4Tj7I	audio/80049e8e-4429-432e-94e6-2ca329402455.wav	59Tt9EuW2DOtyckjvkMVmuPqRW13	4	എന്റെ വീട് പാലക്കാട് ആണ്	default	Male	30-40
ZKSoA73hDGqjEfnt75Yw	audio/1107183c-46d6-4410-aa91-97a6c68bd41e.wav	59Tt9EuW2DOtyckjvkMVmuPqRW13	4	വർക്ക് ഫ്രം ഹോം എല്ലാവർക്കും പറ്റില്ല.	conversation	Male	30-40
ZLFKuFWwqo528nNQlVeH	audio/cf4b6442-1083-4f3d-8c9d-be9fbd37ad43.wav	vUdcLk4ROIR8CsaYAG6YsAmj15J3	4	അസുഖം വന്നാൽ ആശുപത്രിയിൽ പോകണം.	conversation	default	default
ZOnrz6csscipJnwaiq7l	audio/56e177ca-544e-434b-a7da-933b1e3eff66.wav	rjh2u8PthLd9AuPARWuuiRcZKfp1	4	എന്റെ വായിൽ പല്ലില്ല.	conversation	Female	30-40
ZR2MXrBtqw1K42CTt0s1	audio/a2d1f5fb-0b5e-420f-935c-2cc71e09cacc.wav	rjh2u8PthLd9AuPARWuuiRcZKfp1	4	അണ്ണാൻ മൂത്താലും മരം കേറ്റം മറക്കുമോ?	proverb	Female	30-40
ZRA24D1RsCswgBGIIo8X	audio/e56ceae0-0a3c-43af-a14c-0d49871ebd0e.wav	L2VjTEBUwJVobWfHy9wPZo0C7EQ2	4	ആശാനക്ഷരമൊന്നു പിഴച്ചാൽ അമ്പത്തൊന്നു പിഴക്കും ശിഷ്യന്.	proverb	default	default
ZXgelv5fYki8ni9eo94x	audio/b0d2cd67-07b4-4ad6-b000-383cecf2113b.wav	vUdcLk4ROIR8CsaYAG6YsAmj15J3	4	വന്ന കാലിൽ നിൽക്കാതെ.	conversation	default	default
ZXpHN5EbksrRj2q8C52S	audio/4da37ba3-fda1-486b-9cbe-4b3d95dc161d.wav	59Tt9EuW2DOtyckjvkMVmuPqRW13	4	എന്ന് വവ്വാല്‍ പറഞ്ഞപ്പോള്‍ അത് ശരിയാണെന്നു തോന്നിയ കീരി അവനെ വെറുതെ വിട്ടു	story	Male	30-40
ZpyzDcDWSoNJPNeHunSK	audio/0db5c1e1-4be4-4676-b91f-ebf8ad05cd81.wav	rjh2u8PthLd9AuPARWuuiRcZKfp1	4	മുതലക്കുഞ്ഞിനെ നീന്തൽ പഠിപ്പിക്കേണ്ട.	proverb	Female	30-40
ZqtZbNdyJjpBUGPSsBui	audio/2e3e4762-93e7-4ad1-a04c-4e76314f01d0.wav	rjh2u8PthLd9AuPARWuuiRcZKfp1	4	മുറിവാലന്‍ കുറുക്കൻ	story	Female	30-40
ZucOvRabSzKLGjBuNDAB	audio/ebd1a0b5-dd5c-4836-9477-be7def1e6ac5.wav	MYf90clR8ehYYBOp1NAncn85tuH3	4	അത്താഴം മുടക്കാൻ നീർക്കോലി മതി.	proverb	default	default
ZvBjMIkdpRdAiGf0JJTl	audio/7713b270-cd51-4054-a7af-f2fd25617b33.wav	oeaNxrE0uxNSfoDpdrCYGBGC7uC3	4	ഒന്നു ചീയുന്നത് മറ്റൊന്നിന് വളം.	proverb	default	default
ZxDjEbQQ1TFh9S5gU9qE	audio/d4fe0d0b-f4d3-4e1e-8e3c-ea176d56d957.wav	59Tt9EuW2DOtyckjvkMVmuPqRW13	4	ഇനി നീ പറ.	conversation	Male	30-40
a4NeeAgFkUqmu5uSAqqf	audio/4e73c9db-61a6-450b-a7b2-6e851234b63d.wav	MYf90clR8ehYYBOp1NAncn85tuH3	4	മുളയിലറിയാം വിള	story	default	default
a9HrHP3v0GOq38NeE8xZ	audio/6e1e9ae6-d85f-47cf-ac75-fc37ffe7530f.wav	59Tt9EuW2DOtyckjvkMVmuPqRW13	4	ഒരു പക്ഷേ നിങ്ങൾ കേട്ടിട്ടില്ലായിരിക്കാം.	conversation	Male	30-40
aCUvV6GyzFem5Ej31YLQ	audio/15631931-b6e1-4b9b-8e74-6f542433b913.wav	Li6cyWawv0TavTANle4yTmzCDty2	4	സിനിമ തരക്കേടില്ലായിരുന്നു.	conversation	Female	50-60
aDIIh59aq8dshPNSW25L	audio/4c42c0df-1401-4b76-bcf9-7b235652aa8f.wav	09eJLYsUg8XByGwaPX3P6oykfui2	4	പുര കത്തുമ്പോൾ വാഴവെട്ടുക.	proverb	default	default
acfKITRZkktqmGAZR9PH	audio/860c7e7f-ae01-4ac6-8fbd-e325e83e45e0.wav	QgeGxPRrkCNIikXg0epRmMu2agu1	4	നിങ്ങളുടെ വീട് എവിടെയാണ്?	conversation	Male	30-40
ajamAyQep9P1S0tyD3tm	audio/1430e235-a749-4898-9dc4-4744035edff1.wav	3jBdkUX9NmUhEU9cikIgOsfM1KN2	4	പുര കത്തുമ്പോൾ വാഴവെട്ടുക.	proverb	default	default
b3PmTmAWXq2GGqKcNviK	audio/7800cf6c-b764-4361-a85d-e84292c0bf85.wav	lwegLlqhdSa6pWIFysqrQSSnsV53	4	തന്നോളം പോന്നാൽ മകനേയും താനെന്നു വിളിക്കണം	default	default	default
bHZudLrSHc9ltjwcBzUt	audio/2d571c24-f70a-4f7c-bb99-1f28c1047459.wav	59Tt9EuW2DOtyckjvkMVmuPqRW13	4	എനിയ്ക്ക് നല്ല പേടിയുണ്ട്.	conversation	Male	30-40
bSWAGtf2boP20kibSWZu	audio/96cc66eb-bebb-4e74-be6d-fcbf10d58ae1.wav	oeaNxrE0uxNSfoDpdrCYGBGC7uC3	4	കുരക്കുന്ന പട്ടി കടിക്കില്ല.	proverb	default	default
bTZp9C9T6aBNkYWhl4PD	audio/cc3b98c2-72e7-48df-9b61-cb885de1d705.wav	oeaNxrE0uxNSfoDpdrCYGBGC7uC3	4	മൂത്തോരുടെ വാക്കും മുതുനെല്ലിക്കയും ആദ്യം കയ്ക്കും പിന്നെ മധുരിക്കും.	proverb	default	default
bVG8usucuIG9SOhzhfmX	audio/54ae0da3-c0f6-4387-b54a-1f1f0954caf4.wav	KPppnsxEYoYUpLTsjFfNl8exkYv1	4	രണ്ടു ചങ്ങാതിമാരും ഒരു കരടിയും	story	default	default
bZzoNJN1ldQLYJZdoklZ	audio/3e1b2a06-a6df-4441-96c9-2ff55f87cb6f.wav	4g8oHH1MgvOvECpoSKbWWrRpWT82	4	ചൊട്ടയിലെ ശീലം ചുടല വരെ.	proverb	Male	20-30
bvdpEyS81YHF2twgYhtR	audio/7d67c5c6-94c7-4abd-ab22-c267f60dac71.wav	auhdiv2PoHhQTa5PUnLtDKg9q353	4	ഓണം വരാനൊരു മൂലം വേണം.	proverb	default	default
bwMMQLp8Tk8Twny7jkVG	audio/71a812da-58c7-4bb5-9d74-f58c969eed70.wav	Y3uj7LGGFGcrklUpQDW50rwa0hL2	4	പാണ്ടൻ നായുടെ പല്ലിനു ശൗര്യം പണ്ടേപോല ഫലിയ്‌ക്കുന്നില്ല.	proverb	Male	20-30
byVp0bqd8JiQUsDY4ZLt	audio/f23fb70e-c1ab-4b35-b9ac-34416f548927.wav	rjh2u8PthLd9AuPARWuuiRcZKfp1	4	ഏവർക്കും സുഹൃത്തായ മുയൽ	story	Female	30-40
c3Tnp1ak1DzYXLsC3a4A	audio/37fac961-6a35-4eaa-975e-24caedb58eac.wav	11nKjHmpoZPhPDxX60Dt2Gxb0DD2	4	സൂചികൊണ്ടെടുക്കേണ്ടത് തൂമ്പ കൊണ്ടെടുക്കരുത്.	proverb	default	default
c7iKACa10llsFDLADT3B	audio/b0dc727a-a531-4d6f-af45-ecf4654ac935.wav	LPLZZMljL3QmJ6uUw9iDd889qu82	4	തേനൊഴിച്ചു വളർത്തിയാലും കാഞ്ഞിരം കയ്ക്കും.	proverb	default	default
cR9AkN0OB2WwdwE7VJur	audio/6f694a6b-7c22-4ae4-a32c-061979dce15d.wav	11nKjHmpoZPhPDxX60Dt2Gxb0DD2	4	കുംഭത്തിൽ മഴ പെയ്താൽ കുപ്പയിലും മാണിക്യം.	proverb	default	default
cSYie76FvDv3699q7kSv	audio/f4b40fe7-e8d9-4aeb-b8fa-b423079d24ae.wav	oeaNxrE0uxNSfoDpdrCYGBGC7uC3	4	ചന്ദനം ചാരിയാൽ ചന്ദനം മണക്കും ചാണകം ചാരിയാൽ ചാണകം മണക്കും.	proverb	default	default
cTpCBE4eG5nCPfnOEg4m	audio/3352adec-8c01-4c92-a580-2d3b30a14446.wav	oVjbRnnCkWZJaESddUmdfQJY5Eo2	4	ഓണം വരാനൊരു മൂലം വേണം.	proverb	default	default
csG3xt1Bfenj3dMsi3JU	audio/ca188fe6-3cb2-45f9-824a-53eaa9ab393f.wav	Y3uj7LGGFGcrklUpQDW50rwa0hL2	4	ഇല്ലംനിറ വല്ലം നിറ പെട്ടി നിറ പത്തായം നിറ.	proverb	Male	20-30
ctUKTwIyEEwZoypDVHSD	audio/157826fd-9b59-41be-aa56-abfb973e6d82.wav	2dEDqqeI3PZx0m2D9EBHUn7noTM2	4	എലിയും സിംഹവും	story	Male	30-40
cuM09xDF2vbke3MS3GbM	audio/5999a8c3-0777-40c1-8415-4e8de58221ad.wav	yBBnFr5oSyNqtcbNDiTQYAGT21J3	4	മുളയിലറിയാം വിള.	proverb	default	default
cvizmUST3JiC7xEJSZpl	audio/a973d325-851b-4ec1-b126-ea46a469f2e9.wav	MYf90clR8ehYYBOp1NAncn85tuH3	4	സന്തോഷിച്ചാട്ടേ സന്തോഷിച്ചാട്ടേ.	conversation	default	default
cyenYMG1u1YOIUpRvPqm	audio/f0754e47-0a86-4ce5-9ee1-ca2bf7231776.wav	2dEDqqeI3PZx0m2D9EBHUn7noTM2	4	ദൈവാനുഗ്രഹം തന്നെ.	conversation	Male	30-40
dBS9P5jBDuRzp0KShX6W	audio/fddba84c-2e0d-47ba-9ca3-391695843569.wav	MYf90clR8ehYYBOp1NAncn85tuH3	4	പാമ്പിനു പാലുകൊടുത്താലും	story	default	default
dEEQPa5PyTx4gOP9vnxd	audio/0406e314-00ff-4ad3-8492-1d076221df96.wav	MYf90clR8ehYYBOp1NAncn85tuH3	4	നാളുകള്‍ കഴിഞ്ഞപ്പോള്‍ ഒരു ദിവസം സിംഹം ഒരു വേടന്റെ വലയില്‍ പെട്ടു	story	default	default
dEsxIwY4CXrH9BOO669X	audio/3c71fe08-9486-4321-8d8e-5fc90a9f9dce.wav	vUdcLk4ROIR8CsaYAG6YsAmj15J3	4	എന്നും വ്യായാമം ചെയ്യാറുണ്ട് കേട്ടോ	conversation	default	default
dKTf9GnTmdPhraamkA96	audio/1c7ca469-8466-49b8-a912-1e8cc3960421.wav	2dEDqqeI3PZx0m2D9EBHUn7noTM2	4	അടിതെറ്റിയാൽ ആനയും വീഴും.	proverb	Male	30-40
dLTY8v8d4D0AZh3WcWrP	audio/97989379-5fa8-49af-822c-9147b3298af7.wav	oeaNxrE0uxNSfoDpdrCYGBGC7uC3	4	പുര കത്തുമ്പോൾ വാഴവെട്ടുക.	proverb	default	default
dLW7UjSLnjGTR9pD1R03	audio/8fae8163-3051-4957-a8f7-ad0055e23c97.wav	59Tt9EuW2DOtyckjvkMVmuPqRW13	4	ആകെ മുങ്ങിയാൽ കുളിരില്ല.	proverb	Male	30-40
dLWk0dVM196a6CKspB6p	audio/b981cc7d-9a8b-4f8b-90b6-f53f5a1512a1.wav	oeaNxrE0uxNSfoDpdrCYGBGC7uC3	4	ഇഷ്ടം മുറിക്കാൻ അർത്ഥം മഴു	proverb	default	default
dLfPKr6QXjS95KQ6YUWe	audio/836feed2-44ac-4c1f-bfef-2bb65366b69d.wav	MYf90clR8ehYYBOp1NAncn85tuH3	4	വിഗ്രഹവില്പനക്കാരൻ	story	default	default
dLlIW07TcEJNVpsC9QNH	audio/e00b598b-11b3-41c9-af26-3a3c56f3015b.wav	2dEDqqeI3PZx0m2D9EBHUn7noTM2	4	എന്നും വ്യായാമം ചെയ്യാറുണ്ട് കേട്ടോ	conversation	Male	30-40
dM2938jBEYjqcDRKYByp	audio/1cf9952e-6ccc-4f45-ab65-b3e9ed2656db.wav	mYTyO3jrvgZv1XU0pZwRbSwwuhC3	4	ആലിൻപഴം പഴുത്തപ്പോൾ കാക്കയ്ക്ക് വായപ്പുണ്ണ്.	proverb	default	default
dNaCCXZvssD4Vdw9TtzS	audio/6b118617-d683-4cba-a707-ff6ca6e5d4be.wav	rjh2u8PthLd9AuPARWuuiRcZKfp1	4	വിത്താഴം ചെന്നാൽ പത്തായം നിറയും.	proverb	Female	30-40
dQmuulJj22Yl1iE3mnEP	audio/e93eb31c-df98-440f-a2af-66ae388f70bb.wav	2dEDqqeI3PZx0m2D9EBHUn7noTM2	4	മൊത്തം എത്ര രൂപയായി?	conversation	Male	30-40
dQwCC9oMu07McQwhWd8J	audio/4369f81c-33a7-412c-8504-b1a18995e4f7.wav	fkaBZ59tR9Nz9FIGOdI2hpVgWcL2	4	ഐക്യമത്യം മഹാബലം.	proverb	default	default
dTZpVNhXOoPdBNdPMWNm	audio/10cf9f8d-32b2-406b-b2d0-275d38aeb4a3.wav	rjh2u8PthLd9AuPARWuuiRcZKfp1	4	ഓന്തിനു വേലി സാക്ഷി വേലിക്കു്‌ ഓന്തു സാക്ഷി.	proverb	Female	30-40
dVSYlqGF6stB0u3puzaN	audio/18298620-02b9-43d3-817f-f60a4f22df8b.wav	L2VjTEBUwJVobWfHy9wPZo0C7EQ2	4	കുംഭത്തിൽ മഴ പെയ്താൽ കുപ്പയിലും മാണിക്യം.	proverb	default	default
dWhMkg6CsnbjqbWkEa4Z	audio/7d51bfea-22aa-4e2b-a5c0-26fe37314940.wav	2dEDqqeI3PZx0m2D9EBHUn7noTM2	4	ഞാൻ നൂറിട്ടു, നീയെത്ര?	conversation	Male	30-40
eEXRcixVgtyqbLcH4rrm	audio/79d377d5-0de9-4476-9d95-61af5d8f12b8.wav	Li6cyWawv0TavTANle4yTmzCDty2	4	അണ്ണാൻ കുഞ്ഞും തന്നാലായത്.	proverb	Female	50-60
eF4da5lVP7shYSjLotyC	audio/a633355f-015a-4753-97cb-3ce8279b6e36.wav	2dEDqqeI3PZx0m2D9EBHUn7noTM2	4	വന്നുവന്ന് ഇത്തിരി കൂടുന്നുണ്ട്.	conversation	Male	30-40
eIEyzyCgpaxMUIYTju05	audio/08c6c477-4b03-4d3b-a906-8ce5e197a7bb.wav	rjh2u8PthLd9AuPARWuuiRcZKfp1	4	ഉണ്ണിയെ കണ്ടാൽ അറിയാം ഊരിലെ പഞ്ഞം.	proverb	Female	30-40
eMNexP89jgQcy8ujxpvu	audio/834743f1-c912-42e5-b5af-007f0c22555d.wav	2dEDqqeI3PZx0m2D9EBHUn7noTM2	4	മല എലിയെ പെറ്റു	story	Male	30-40
eNcbP2IexbHbm9tSkOJx	audio/158a2cf7-76f1-424a-af47-e992e5e36b8e.wav	2dEDqqeI3PZx0m2D9EBHUn7noTM2	4	നിലവിളക്കിന്റെ ഹുങ്ക്	story	Male	30-40
eONJkWdjUOusosDpk2I1	audio/4432858d-3fa5-42ef-9f5f-e02177bb453b.wav	yBBnFr5oSyNqtcbNDiTQYAGT21J3	4	കുരുത്തക്കേടു് കുന്നിക്കുരുവോളം മതി.	proverb	default	default
eT7uLP2xhKneQ7FfRtMy	audio/06108e2e-f4ad-4909-8913-dbcb112397fe.wav	2dEDqqeI3PZx0m2D9EBHUn7noTM2	4	എന്നെ കൊല്ലരുതേ	story	Male	30-40
eYm0JVcr6XwCzwf7uBbB	audio/f65b73d1-b854-4806-9cec-bb6c8a0fb1e4.wav	oeaNxrE0uxNSfoDpdrCYGBGC7uC3	4	അരിയെറിഞ്ഞാൽ ആയിരം കാക്ക.	proverb	default	default
ednbQcjvfU7W0MagEy8Q	audio/5d64cff1-9eb4-4a0d-a722-725f01b3b3d9.wav	pZiCLyAksSbHweLSt7XAmBSrsif2	4	ആളു ചെറുതു കോളു വലുതു.	proverb	default	default
edp5bkZ87UR8pot0ba7V	audio/563846da-d02c-43e4-8da2-e1b355f4450f.wav	LTokmTKpwaO6Bdb5fTtoSLYMc8e2	4	പൂച്ചയ്ക്കെന്ത് പൊന്നുരുക്കുന്നിടത്ത് കാര്യം?	proverb	default	default
egwa1b14w3jyGwDxb6wn	audio/bd05c618-62f8-4a91-98f7-415b6e073371.wav	MYf90clR8ehYYBOp1NAncn85tuH3	4	അലക്കുകാരനും കൊല്ലനും	story	default	default
ehjYrF3QLv2n8dYqfRC9	audio/913a2383-1546-428f-98fd-8cf4002d41c3.wav	b9br7qKM8QWW0h954mhTKmnDASI2	4	വരമ്പു ചാരി നട്ടാൽ ചുവരു ചാരിയുണ്ണാം.	proverb	Female	20-30
